comp	P1	P2	P3	P4	Dstat	ABBA	BABA	se	Zscore	abs.z
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0138	cat_autosomes	-0.0961623319744	68618	83219	0.0129677224195	-7.41551437203787	7.41551437203787
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0138	cat_autosomes	-0.0846436789148	83740	99227	0.0122737346905	-6.89632626492367	6.89632626492367
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0138	cat_autosomes	-0.0778487864118	83907	98074	0.0098080202008	-7.93725796011821	7.93725796011821
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0138	cat_autosomes	-0.0806590188949	66877	78612	0.0109862863712	-7.3417910447286	7.3417910447286
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0140	cat_autosomes	-0.0868845357276	76935	91576	0.0145851553975	-5.95705245228259	5.95705245228259
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0140	cat_autosomes	-0.0849590719107	79033	93709	0.0140130067124	-6.06287241948727	6.06287241948727
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0140	cat_autosomes	-0.0680084143499	81964	93926	0.0131719537091	-5.16312278738997	5.16312278738997
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0140	cat_autosomes	-0.0713355586009	81657	94202	0.0125889138756	-5.6665379798303	5.6665379798303
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0140	cat_autosomes	-0.098649172927	63890	77875	0.0132764732842	-7.43037483037004	7.43037483037004
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0140	cat_autosomes	-0.08921414573	77379	92538	0.0129061242426	-6.91254353770481	6.91254353770481
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0140	cat_autosomes	-0.0812662933425	77356	91041	0.0100660975306	-8.07326703277591	8.07326703277591
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0140	cat_autosomes	-0.0831195748841	62374	73683	0.0114101234786	-7.28472176834835	7.28472176834835
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0155	cat_autosomes	-0.0974337900837	63695	77447	0.0148035249827	-6.58179657869089	6.58179657869089
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0155	cat_autosomes	-0.0993935309973	64152	78312	0.0146861030532	-6.76786283177026	6.76786283177026
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0155	cat_autosomes	-0.0756517176627	66945	77903	0.0135647928003	-5.57706400506367	5.57706400506367
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0155	cat_autosomes	-0.0855139187035	66244	78633	0.0131945362008	-6.48100982119517	6.48100982119517
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0155	cat_autosomes	-0.0988479753536	54991	67055	0.0137685735223	-7.17924592504102	7.17924592504102
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0155	cat_autosomes	-0.0904890531703	63975	76705	0.013448157725	-6.7287322933521	6.7287322933521
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0155	cat_autosomes	-0.0816157811118	63875	75228	0.0107691287106	-7.57868006828315	7.57868006828315
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0155	cat_autosomes	-0.0851791364703	53775	63789	0.0118322405046	-7.19890171579804	7.19890171579804
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0156	cat_autosomes	-0.100959873679	64908	79486	0.0151874293282	-6.6475946321961	6.6475946321961
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0156	cat_autosomes	-0.099418811854	65701	80207	0.014750267182	-6.74013633972152	6.74013633972152
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0156	cat_autosomes	-0.07646903892	68375	79698	0.0138555576464	-5.51901560886425	5.51901560886425
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0156	cat_autosomes	-0.0821504158747	68087	80275	0.0130935726661	-6.27410241418617	6.27410241418617
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0156	cat_autosomes	-0.105516605905	55818	68987	0.0136428634513	-7.73419790366263	7.73419790366263
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0156	cat_autosomes	-0.0929487402259	65251	78624	0.0135804037733	-6.84432817886045	6.84432817886045
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0156	cat_autosomes	-0.083432531996	65063	76908	0.010743384466	-7.7659449180137	7.7659449180137
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0156	cat_autosomes	-0.0879965507806	54997	65610	0.0119974995706	-7.33457419712992	7.33457419712992
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0161	cat_autosomes	-0.0994019643052	57677	70409	0.0148886715827	-6.6763487765222	6.6763487765222
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0161	cat_autosomes	-0.098380319293	58255	70968	0.014661283696	-6.71021182953037	6.71021182953037
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0161	cat_autosomes	-0.0810547543853	60377	71028	0.0134867372302	-6.00996022995089	6.00996022995089
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0161	cat_autosomes	-0.0839760982897	60093	71111	0.0132517697616	-6.33697232901222	6.33697232901222
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0161	cat_autosomes	-0.10113413029	49852	61070	0.0134658462302	-7.51041773098414	7.51041773098414
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0161	cat_autosomes	-0.0894807674251	58184	69620	0.0132796220121	-6.73820138431408	6.73820138431408
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0161	cat_autosomes	-0.0849073033263	57800	68526	0.0107590711949	-7.89169453275369	7.89169453275369
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0161	cat_autosomes	-0.0838164836599	49145	58137	0.0117273663156	-7.14708498091387	7.14708498091387
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0185	cat_autosomes	-0.0859709338952	84151	99981	0.0140228638377	-6.13076864257	6.13076864257
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0185	cat_autosomes	-0.0868543237005	86437	102880	0.0134045567497	-6.47946256801396	6.47946256801396
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0185	cat_autosomes	-0.0666597531888	90002	102858	0.0126798340141	-5.25714714519719	5.25714714519719
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0185	cat_autosomes	-0.0719995855244	89559	103456	0.0122929864289	-5.85696453346225	5.85696453346225
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0185	cat_autosomes	-0.0988669329136	69271	84471	0.0129463128823	-7.63668650776773	7.63668650776773
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0185	cat_autosomes	-0.0885903007875	84721	101191	0.0123184923864	-7.19165121904905	7.19165121904905
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0185	cat_autosomes	-0.0811310453683	84994	100003	0.00979519436743	-8.28273971143123	8.28273971143123
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0185	cat_autosomes	-0.084940906841	67476	80003	0.0109403819005	-7.76398005238903	7.76398005238903
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0186	cat_autosomes	-0.0861748695666	84861	100866	0.014110710197	-6.10705402942236	6.10705402942236
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0186	cat_autosomes	-0.083706532158	87468	103449	0.0135870354332	-6.16076498582337	6.16076498582337
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0186	cat_autosomes	-0.0653245136667	90857	103557	0.0126272752283	-5.17328659474342	5.17328659474342
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0186	cat_autosomes	-0.0707611656473	90401	104169	0.0123317490796	-5.73812888914175	5.73812888914175
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0186	cat_autosomes	-0.0974746921496	70031	85158	0.0127490215288	-7.64566064379176	7.64566064379176
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0186	cat_autosomes	-0.087449794377	85542	101937	0.0121463869207	-7.19965492190662	7.19965492190662
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0186	cat_autosomes	-0.0786682127596	85811	100465	0.00963754980009	-8.16267769208989	8.16267769208989
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0186	cat_autosomes	-0.0836416472709	68112	80546	0.0108493696604	-7.70935546386538	7.70935546386538
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0206	cat_autosomes	-0.102508731608	64627	79390	0.0148421354528	-6.90660262022211	6.90660262022211
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0206	cat_autosomes	-0.101621606778	65428	80230	0.0143907846651	-7.06157510816272	7.06157510816272
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0206	cat_autosomes	-0.0781529569838	68266	79841	0.0134411756893	-5.81444352713986	5.81444352713986
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0206	cat_autosomes	-0.0851843602567	67770	80391	0.013097203642	-6.5040112824948	6.5040112824948
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0206	cat_autosomes	-0.102041801419	55809	68493	0.0134337292402	-7.59594000998942	7.59594000998942
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0206	cat_autosomes	-0.0891605587442	65304	78089	0.013033790961	-6.84072339436686	6.84072339436686
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0206	cat_autosomes	-0.0866480871548	64890	77202	0.010679703125	-8.11334230367944	8.11334230367944
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0206	cat_autosomes	-0.0921931347669	54374	65418	0.0115218332967	-8.00160290405393	8.00160290405393
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0208	cat_autosomes	-0.101234044058	63545	77860	0.0149093424716	-6.7899737530904	6.7899737530904
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0208	cat_autosomes	-0.100536286878	64237	78597	0.0145372674881	-6.91576233018327	6.91576233018327
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0208	cat_autosomes	-0.0803093806871	66707	78357	0.0138914970579	-5.78118977043073	5.78118977043073
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0208	cat_autosomes	-0.0852513628104	66451	78837	0.0134874947677	-6.32077077905979	6.32077077905979
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0208	cat_autosomes	-0.101521099117	54933	67347	0.0136642599743	-7.42968146887887	7.42968146887887
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0208	cat_autosomes	-0.0919580196277	63982	76941	0.0133766851418	-6.87449982210809	6.87449982210809
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0208	cat_autosomes	-0.0867039571471	63596	75671	0.010994460746	-7.88614913911486	7.88614913911486
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0208	cat_autosomes	-0.0842788232896	53914	63838	0.0118228299656	-7.12848138176898	7.12848138176898
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0213	cat_autosomes	-0.100804232048	62892	76993	0.0149000992583	-6.76533963301269	6.76533963301269
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0213	cat_autosomes	-0.100404955582	63645	77852	0.0145468740166	-6.90216712315127	6.90216712315127
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0213	cat_autosomes	-0.0784051080959	66394	77691	0.0135441430776	-5.78885704667211	5.78885704667211
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0213	cat_autosomes	-0.0832985908447	65964	77952	0.0132827482395	-6.27118645499793	6.27118645499793
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0213	cat_autosomes	-0.101819710924	54467	66816	0.01371619177	-7.42332220425058	7.42332220425058
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0213	cat_autosomes	-0.0925387215976	63481	76428	0.0132682436968	-6.97445145810204	6.97445145810204
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0213	cat_autosomes	-0.0855199363196	63186	75004	0.0107547898508	-7.95179984974217	7.95179984974217
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0213	cat_autosomes	-0.0871429671919	53325	63506	0.0117542350576	-7.41375059839011	7.41375059839011
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0226	cat_autosomes	-0.100622506867	65159	79739	0.0148398988696	-6.78053858393391	6.78053858393391
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0226	cat_autosomes	-0.0983002658611	65967	80350	0.0146133648472	-6.72673726338495	6.72673726338495
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0226	cat_autosomes	-0.0779229498731	68668	80274	0.0134788455475	-5.7811293703527	5.7811293703527
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0226	cat_autosomes	-0.0852104855806	67962	80623	0.0132711968892	-6.42070841778737	6.42070841778737
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0226	cat_autosomes	-0.100024055809	56118	68592	0.0137385340756	-7.28054792881035	7.28054792881035
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0226	cat_autosomes	-0.0904793590063	65611	78665	0.0133698573788	-6.76741392542969	6.76741392542969
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0226	cat_autosomes	-0.0855316195697	65224	77425	0.0106676479046	-8.01785176400675	8.01785176400675
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0226	cat_autosomes	-0.0862163829468	54806	65148	0.0116632949494	-7.39211203359264	7.39211203359264
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0276	cat_autosomes	-0.097541401185	64658	78635	0.0147319992351	-6.62105662839032	6.62105662839032
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0276	cat_autosomes	-0.0976655550262	65343	79488	0.0144174560047	-6.77411847099527	6.77411847099527
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0276	cat_autosomes	-0.0770742550437	68093	79466	0.0136660463348	-5.63983563025348	5.63983563025348
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0276	cat_autosomes	-0.081806384988	67574	79615	0.0132821475325	-6.1591233486775	6.1591233486775
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0276	cat_autosomes	-0.101540452028	55554	68111	0.0135535573554	-7.49179343587935	7.49179343587935
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0276	cat_autosomes	-0.0891398029998	65101	77843	0.0131467307581	-6.780377923605	6.780377923605
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0276	cat_autosomes	-0.0832242220068	64767	76526	0.0108556276697	-7.66645877502723	7.66645877502723
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0276	cat_autosomes	-0.0861221918959	54410	64665	0.0116379975324	-7.4000867981057	7.4000867981057
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0298	cat_autosomes	-0.0823926189274	85432	100774	0.0141140112857	-5.83764723292225	5.83764723292225
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0298	cat_autosomes	-0.0823247078464	87950	103730	0.0135157043072	-6.09104090880003	6.09104090880003
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0298	cat_autosomes	-0.0608527369908	91719	103605	0.0126261574436	-4.81957691899726	4.81957691899726
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0298	cat_autosomes	-0.0678248221538	91005	104248	0.01238038846	-5.47840824001091	5.47840824001091
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0298	cat_autosomes	-0.0969705549264	70169	85239	0.0129300552475	-7.49962417563135	7.49962417563135
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0298	cat_autosomes	-0.0860843973028	85861	102036	0.0122230267957	-7.04280525123974	7.04280525123974
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0298	cat_autosomes	-0.0789803950889	86230	101019	0.00972805017781	-8.11883097283532	8.11883097283532
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0298	cat_autosomes	-0.0834154021371	68407	80858	0.0108683138028	-7.6751006320419	7.6751006320419
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0320	cat_autosomes	-0.100551684696	64481	78898	0.0147771790244	-6.80452504026442	6.80452504026442
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0320	cat_autosomes	-0.0998753537955	65354	79857	0.0144591573911	-6.90741175948302	6.90741175948302
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0320	cat_autosomes	-0.0760168986622	68238	79466	0.013505757249	-5.62848104409906	5.62848104409906
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0320	cat_autosomes	-0.0811501511044	67954	79957	0.0132510411645	-6.12405848695151	6.12405848695151
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0320	cat_autosomes	-0.101161129984	55697	68234	0.0135446603567	-7.46870924186443	7.46870924186443
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0320	cat_autosomes	-0.0917201549412	64952	78070	0.0130290793345	-7.03964973935895	7.03964973935895
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0320	cat_autosomes	-0.0851267099294	64639	76668	0.0106272033861	-8.01026449166699	8.01026449166699
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0320	cat_autosomes	-0.0836257652783	54708	64693	0.0116132563512	-7.2008886008668	7.2008886008668
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0325	cat_autosomes	-0.100701580327	63450	77660	0.0148960063725	-6.76030728027268	6.76030728027268
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0325	cat_autosomes	-0.0975109399615	64449	78376	0.0145219591237	-6.71472348399336	6.71472348399336
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0325	cat_autosomes	-0.0777826000096	66935	78226	0.013526702471	-5.7503002063037	5.7503002063037
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0325	cat_autosomes	-0.08505544094	66301	78628	0.0131451591803	-6.47047630031505	6.47047630031505
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0325	cat_autosomes	-0.102495514598	55026	67594	0.0136582475486	-7.50429469324606	7.50429469324606
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0325	cat_autosomes	-0.0897125535102	64112	76749	0.0134442545441	-6.67292881252165	6.67292881252165
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0325	cat_autosomes	-0.0836447420528	63634	75251	0.0105904575299	-7.89812355289147	7.89812355289147
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0325	cat_autosomes	-0.0864350632804	53777	63953	0.0119187999614	-7.25199378799266	7.25199378799266
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0359	cat_autosomes	-0.0830965950521	78591	92836	0.0145941904817	-5.69381324413278	5.69381324413278
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0359	cat_autosomes	-0.0830814336689	80687	95309	0.0139834935784	-5.94139320071159	5.94139320071159
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0359	cat_autosomes	-0.0639359078787	83891	95351	0.0130980761255	-4.88132052876272	4.88132052876272
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0359	cat_autosomes	-0.0700609882216	83177	95710	0.0127137296548	-5.51065581256471	5.51065581256471
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0359	cat_autosomes	-0.098770483277	64980	79223	0.0132073519148	-7.47844714929713	7.47844714929713
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0359	cat_autosomes	-0.0885547394598	78799	94111	0.01262024503	-7.01687956527735	7.01687956527735
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0359	cat_autosomes	-0.0795744060633	78938	92587	0.010172747436	-7.8223121692471	7.8223121692471
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0359	cat_autosomes	-0.0827192482299	63546	75007	0.0113482893356	-7.28913810563559	7.28913810563559
8	c_ll_ba_0227	c_ll_ya_0146	c_lp_sm_0450	cat_autosomes	-0.100227253831	64933	79399	0.0145976583438	-6.86598161639871	6.86598161639871
8	c_ll_ba_0229	c_ll_ya_0146	c_lp_sm_0450	cat_autosomes	-0.100276970422	65781	80444	0.0142141617046	-7.05472278323303	7.05472278323303
8	c_ll_ca_0241	c_ll_ya_0146	c_lp_sm_0450	cat_autosomes	-0.0786873771772	68448	80140	0.0133227406103	-5.90624553001998	5.90624553001998
8	c_ll_ca_0242	c_ll_ya_0146	c_lp_sm_0450	cat_autosomes	-0.0855566025037	67934	80646	0.0131773357898	-6.4927086831866	6.4927086831866
8	c_ll_cr_0205	c_ll_ya_0146	c_lp_sm_0450	cat_autosomes	-0.105733773589	55656	68817	0.0133539051073	-7.91781675393215	7.91781675393215
8	c_ll_cr_0212	c_ll_ya_0146	c_lp_sm_0450	cat_autosomes	-0.0936416987881	65251	78734	0.0131783796546	-7.10570656199101	7.10570656199101
8	c_ll_ki_0090	c_ll_ya_0146	c_lp_sm_0450	cat_autosomes	-0.0861409553751	65112	77387	0.0104230191167	-8.26449173801121	8.26449173801121
8	c_ll_ki_0091	c_ll_ya_0146	c_lp_sm_0450	cat_autosomes	-0.088505661068	54784	65423	0.0118133004233	-7.49203507035473	7.49203507035473
9	c_ll_ba_0227	c_ll_ba_0229	a_lp_al_1311	cat_autosomes	-0.00647417998834	16190	16401	0.0190431429434	-0.339974341818603	0.339974341818603
9	c_ll_ba_0227	c_ll_ba_0229	a_lp_ca_1309	cat_autosomes	-0.0018096135721	26477	26573	0.0173223712077	-0.104466851010305	0.104466851010305
9	c_ll_ba_0227	c_ll_ba_0229	a_lp_sm_1310	cat_autosomes	-0.0127113702624	16932	17368	0.018911413981	-0.672153350096979	0.672153350096979
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_do_0007	cat_autosomes	-0.00178230263242	38925	39064	0.0158135237423	-0.112707494007327	0.112707494007327
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_do_0141	cat_autosomes	-0.000894587744148	26804	26852	0.0180312428897	-0.049613204681471	0.049613204681471
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_do_0144	cat_autosomes	-0.00249734758835	30556	30709	0.0173052767168	-0.144311335162042	0.144311335162042
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_do_0153	cat_autosomes	-0.00313455261385	38481	38723	0.0158394573752	-0.197895201811509	0.197895201811509
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_do_0162	cat_autosomes	-0.0096342286853	30068	30653	0.0173469624739	-0.555384189006895	0.555384189006895
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_do_0163	cat_autosomes	-0.00691530820384	29942	30359	0.0174360781387	-0.396609154239291	0.396609154239291
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_do_0173	cat_autosomes	-0.00175913917744	38871	39008	0.0158086010978	-0.111277346209008	0.111277346209008
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_do_0300	cat_autosomes	-0.00390309777507	30242	30479	0.0170224992349	-0.229290524335449	0.229290524335449
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_do_0333	cat_autosomes	-0.00475781920287	31900	32205	0.0174999831257	-0.271875645176068	0.271875645176068
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_do_0335	cat_autosomes	0.0013148578942	29700	29622	0.0173751146277	0.075674775238824	0.075674775238824
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_do_0443	cat_autosomes	-0.00381875320838	39782	40087	0.0158211701165	-0.241369834232261	0.241369834232261
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_do_0444	cat_autosomes	-0.00184992095792	29676	29786	0.017552723478	-0.105392246407723	0.105392246407723
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0134	cat_autosomes	-0.00186554507835	29427	29537	0.0169396837604	-0.110128683907966	0.110128683907966
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0138	cat_autosomes	-0.00416735697809	39070	39397	0.015488869388	-0.26905494995772	0.26905494995772
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0140	cat_autosomes	-0.00518923406905	35945	36320	0.0158266941957	-0.32787858316362	0.32787858316362
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0155	cat_autosomes	0.000352627071684	29787	29766	0.0169201383248	0.020840673102959	0.020840673102959
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0156	cat_autosomes	-0.00799077353983	30105	30590	0.0171515750956	-0.465891528637502	0.465891528637502
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0161	cat_autosomes	-0.00210353878516	26803	26916	0.0171011482464	-0.123005704345193	0.123005704345193
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0185	cat_autosomes	0.000150700758527	39820	39808	0.0152546311005	0.009879016905369	0.009879016905369
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0186	cat_autosomes	-0.00612523248605	40078	40572	0.0152211047416	-0.402417077474636	0.402417077474636
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0206	cat_autosomes	-0.00609142083629	30104	30473	0.0174718383187	-0.34864223930978	0.34864223930978
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0208	cat_autosomes	-0.00648913993679	29549	29935	0.0171652672016	-0.378038970240157	0.378038970240157
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0213	cat_autosomes	-0.00484076433121	29295	29580	0.0177333068919	-0.272975839233973	0.272975839233973
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0226	cat_autosomes	-0.00677966101695	30472	30888	0.0166010978417	-0.408386305628552	0.408386305628552
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0276	cat_autosomes	-0.00231346637152	29972	30111	0.0169051593256	-0.136849723031989	0.136849723031989
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0298	cat_autosomes	-0.000432370999024	40457	40492	0.0153660240905	-0.028138117998352	0.028138117998352
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0320	cat_autosomes	-0.00303709235748	30036	30219	0.0170960059207	-0.17764923407067	0.17764923407067
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0325	cat_autosomes	-0.0072088194081	29403	29830	0.0172082763817	-0.418915831440629	0.418915831440629
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0359	cat_autosomes	-0.000311978622682	36850	36873	0.0161177742041	-0.019356185210898	0.019356185210898
9	c_ll_ba_0227	c_ll_ba_0229	c_lp_sm_0450	cat_autosomes	-0.00078874720652	30404	30452	0.0167901908187	-0.046976667212235	0.046976667212235
9	c_ll_ba_0227	c_ll_ca_0241	a_lp_al_1311	cat_autosomes	-0.0207638064651	35064	36551	0.0157269091599	-1.32027255031414	1.32027255031414
9	c_ll_ba_0229	c_ll_ca_0241	a_lp_al_1311	cat_autosomes	-0.0171543339799	35723	36970	0.0151703071957	-1.13078356018805	1.13078356018805
9	c_ll_ba_0227	c_ll_ca_0241	a_lp_ca_1309	cat_autosomes	-0.0230460921844	56550	59218	0.0151958248596	-1.51660685730005	1.51660685730005
9	c_ll_ba_0229	c_ll_ca_0241	a_lp_ca_1309	cat_autosomes	-0.0230068918574	57413	60117	0.0144892025634	-1.58786460170802	1.58786460170802
